Data,Matricula,Setor,Violacao_Minutos,Atestado
2026-01-15,MAT0042,Transporte,0,0
2026-01-15,MAT0043,Operacional,0,0
2026-01-15,MAT0044,Transporte,0,0
2026-01-15,MAT0045,Logística,0,0
2026-01-15,MAT0046,Operacional,0,0
2026-01-15,MAT0047,Operacional,0,0
2026-01-15,MAT0048,Operacional,0,0
2026-01-15,MAT0049,Transporte,0,0
2026-01-15,MAT0050,Operacional,0,0
2026-01-15,MAT0051,Logística,0,0
2026-01-15,MAT0052,Logística,166,0
2026-01-15,MAT0053,Operacional,0,0
2026-01-15,MAT0054,Operacional,0,0
2026-01-15,MAT0055,Logística,0,0
2026-01-15,MAT0056,Logística,0,0
2026-01-15,MAT0057,Operacional,0,0
2026-01-15,MAT0058,Logística,0,0
2026-01-15,MAT0059,Logística,0,0
2026-01-15,MAT0060,Logística,0,0
2026-01-15,MAT0061,Logística,129,1
2026-01-15,MAT0062,Transporte,0,0
2026-01-15,MAT0063,Logística,0,0
2026-01-15,MAT0064,Operacional,0,0
2026-01-15,MAT0065,Operacional,96,0
2026-01-15,MAT0066,Logística,0,0
2026-01-15,MAT0067,Operacional,0,0
2026-01-15,MAT0068,Operacional,0,0
2026-01-15,MAT0069,Operacional,0,0
2026-01-15,MAT0070,Logística,0,0
2026-01-15,MAT0071,Operacional,0,0
2026-01-15,MAT0072,Transporte,0,0
2026-01-15,MAT0073,Logística,0,0
2026-01-15,MAT0074,Logística,0,0
2026-01-15,MAT0075,Operacional,0,0
2026-01-15,MAT0076,Transporte,0,0
2026-01-15,MAT0077,Logística,0,0
2026-01-15,MAT0078,Logística,0,0
2026-01-15,MAT0079,Transporte,0,0
2026-01-15,MAT0080,Logística,0,1
2026-01-15,MAT0081,Transporte,0,0
2026-01-15,MAT0082,Operacional,0,0
2026-01-15,MAT0083,Transporte,0,0
2026-01-15,MAT0084,Logística,0,0
2026-01-15,MAT0085,Transporte,0,1
2026-01-15,MAT0086,Logística,0,0
2026-01-15,MAT0087,Operacional,0,0
2026-01-15,MAT0088,Operacional,157,1
2026-01-15,MAT0089,Logística,0,0
2026-01-15,MAT0090,Transporte,0,0
2026-01-15,MAT0091,Operacional,0,0
2026-01-15,MAT0092,Operacional,0,1
2026-01-15,MAT0093,Operacional,0,0
2026-01-15,MAT0094,Logística,0,0
2026-01-15,MAT0095,Logística,0,0
2026-01-15,MAT0096,Operacional,0,0
2026-01-15,MAT0097,Transporte,0,0
2026-01-15,MAT0098,Transporte,0,0
2026-01-15,MAT0099,Logística,0,0
2026-01-15,MAT0100,Transporte,0,0
2026-01-15,MAT0101,Logística,129,1
2026-01-15,MAT0102,Transporte,0,0
2026-01-15,MAT0103,Transporte,0,0
2026-01-15,MAT0104,Operacional,0,0
2026-01-15,MAT0105,Logística,0,0
2026-01-15,MAT0106,Operacional,0,0
2026-01-15,MAT0107,Operacional,144,1
2026-01-15,MAT0108,Transporte,0,0
2026-01-15,MAT0109,Logística,0,0
2026-01-15,MAT0110,Operacional,0,0
2026-01-15,MAT0111,Logística,0,0
2026-01-15,MAT0112,Operacional,0,0
2026-01-15,MAT0113,Operacional,0,0
2026-01-15,MAT0114,Logística,0,0
2026-01-15,MAT0115,Operacional,0,0
2026-01-15,MAT0116,Transporte,0,0
2026-01-15,MAT0117,Transporte,0,0
2026-01-15,MAT0118,Logística,0,1
2026-01-15,MAT0119,Operacional,0,0
2026-01-15,MAT0120,Operacional,0,0
2026-01-15,MAT0121,Logística,156,0
2026-01-15,MAT0122,Logística,0,0
2026-01-15,MAT0123,Operacional,0,0
2026-01-15,MAT0124,Operacional,131,1
2026-01-15,MAT0125,Operacional,0,0
2026-01-15,MAT0126,Transporte,0,0
2026-01-15,MAT0127,Logística,0,0
2026-01-15,MAT0128,Operacional,0,0
2026-01-15,MAT0129,Operacional,0,0
2026-01-15,MAT0130,Transporte,0,0
2026-01-15,MAT0131,Operacional,0,0
2026-01-15,MAT0132,Operacional,0,0
2026-01-15,MAT0133,Transporte,0,0
2026-01-15,MAT0134,Transporte,0,0
2026-01-15,MAT0135,Transporte,0,0
2026-01-15,MAT0136,Transporte,0,0
2026-01-15,MAT0137,Transporte,0,0
2026-01-15,MAT0138,Operacional,0,0
2026-01-15,MAT0139,Transporte,0,0
2026-01-15,MAT0140,Logística,0,0
2026-01-15,MAT0141,Transporte,0,0
2026-01-15,MAT0142,Operacional,0,0
2026-01-15,MAT0143,Transporte,0,1
2026-01-15,MAT0144,Transporte,160,1
2026-01-15,MAT0145,Operacional,0,0
2026-01-15,MAT0146,Operacional,0,0
2026-01-15,MAT0147,Logística,0,0
2026-01-15,MAT0148,Operacional,148,0
2026-01-15,MAT0149,Transporte,0,0
2026-01-15,MAT0150,Operacional,98,0
2026-01-16,MAT0001,Logística,0,0
2026-01-16,MAT0002,Operacional,0,0
2026-01-16,MAT0003,Transporte,0,0
2026-01-16,MAT0004,Operacional,0,0
2026-01-16,MAT0005,Operacional,0,0
2026-01-16,MAT0006,Logística,0,1
2026-01-16,MAT0007,Operacional,0,0
2026-01-16,MAT0008,Operacional,0,0
2026-01-16,MAT0009,Transporte,0,0
2026-01-16,MAT0010,Transporte,0,0
2026-01-16,MAT0011,Logística,0,0
2026-01-16,MAT0012,Operacional,0,0
2026-01-16,MAT0013,Logística,0,0
2026-01-16,MAT0014,Operacional,173,1
2026-01-16,MAT0015,Logística,0,0
2026-01-16,MAT0016,Transporte,0,0
2026-01-16,MAT0017,Operacional,0,0
2026-01-16,MAT0018,Operacional,0,0
2026-01-16,MAT0019,Logística,0,0
2026-01-16,MAT0020,Operacional,0,1
2026-01-16,MAT0021,Logística,0,0
2026-01-16,MAT0022,Transporte,0,1
2026-01-16,MAT0023,Logística,0,0
2026-01-16,MAT0024,Logística,0,0
2026-01-16,MAT0025,Transporte,0,0
2026-01-16,MAT0026,Logística,0,0
2026-01-16,MAT0027,Logística,0,0
2026-01-16,MAT0028,Transporte,0,0
2026-01-16,MAT0029,Operacional,0,0
2026-01-16,MAT0030,Transporte,0,0
2026-01-16,MAT0031,Transporte,0,0
2026-01-16,MAT0032,Logística,0,0
2026-01-16,MAT0033,Logística,0,0
2026-01-16,MAT0034,Transporte,154,0
2026-01-16,MAT0035,Transporte,0,0
2026-01-16,MAT0036,Operacional,0,0
2026-01-16,MAT0037,Operacional,0,0
2026-01-16,MAT0038,Logística,98,0
2026-01-16,MAT0039,Operacional,0,0
2026-01-16,MAT0040,Transporte,0,0
2026-01-16,MAT0041,Logística,0,0
2026-01-16,MAT0042,Transporte,0,0
2026-01-16,MAT0043,Operacional,0,0
2026-01-16,MAT0044,Transporte,0,0
2026-01-16,MAT0045,Logística,0,0
2026-01-16,MAT0046,Operacional,0,0
2026-01-16,MAT0047,Operacional,0,0
2026-01-16,MAT0048,Operacional,0,0
2026-01-16,MAT0049,Transporte,0,0
2026-01-16,MAT0050,Operacional,0,0
2026-01-16,MAT0051,Logística,0,0
2026-01-16,MAT0052,Logística,0,1
2026-01-16,MAT0053,Operacional,0,0
2026-01-16,MAT0054,Operacional,163,1
2026-01-16,MAT0055,Logística,159,1
2026-01-16,MAT0056,Logística,0,0
2026-01-16,MAT0057,Operacional,0,0
2026-01-16,MAT0058,Logística,0,0
2026-01-16,MAT0059,Logística,0,0
2026-01-16,MAT0060,Logística,123,1
2026-01-16,MAT0061,Logística,113,1
2026-01-16,MAT0062,Transporte,0,0
2026-01-16,MAT0063,Logística,0,0
2026-01-16,MAT0064,Operacional,143,1
2026-01-16,MAT0065,Operacional,0,0
2026-01-16,MAT0066,Logística,0,0
2026-01-16,MAT0067,Operacional,0,0
2026-01-16,MAT0068,Operacional,135,1
2026-01-16,MAT0069,Operacional,0,0
2026-01-16,MAT0070,Logística,0,0
2026-01-16,MAT0071,Operacional,0,0
2026-01-16,MAT0072,Transporte,0,0
2026-01-16,MAT0073,Logística,0,1
2026-01-16,MAT0074,Logística,0,0
2026-01-16,MAT0075,Operacional,116,0
2026-01-16,MAT0076,Transporte,0,0
2026-01-16,MAT0077,Logística,148,1
2026-01-16,MAT0078,Logística,95,0
2026-01-16,MAT0079,Transporte,0,0
2026-01-16,MAT0080,Logística,0,0
2026-01-16,MAT0081,Transporte,0,0
2026-01-16,MAT0082,Operacional,0,0
2026-01-16,MAT0083,Transporte,0,0
2026-01-16,MAT0084,Logística,0,0
2026-01-16,MAT0085,Transporte,0,0
2026-01-16,MAT0086,Logística,0,0
2026-01-16,MAT0087,Operacional,162,1
2026-01-16,MAT0088,Operacional,111,0
2026-01-16,MAT0089,Logística,0,0
2026-01-16,MAT0090,Transporte,0,0
2026-01-16,MAT0091,Operacional,0,0
2026-01-16,MAT0092,Operacional,0,0
2026-01-16,MAT0093,Operacional,0,1
2026-01-16,MAT0094,Logística,0,0
2026-01-16,MAT0095,Logística,124,1
2026-01-16,MAT0096,Operacional,0,0
2026-01-16,MAT0097,Transporte,0,0
2026-01-16,MAT0098,Transporte,0,0
2026-01-16,MAT0099,Logística,0,0
2026-01-16,MAT0100,Transporte,0,0
2026-01-16,MAT0101,Logística,0,0
2026-01-16,MAT0102,Transporte,0,0
2026-01-16,MAT0103,Transporte,0,0
2026-01-16,MAT0104,Operacional,108,0
2026-01-16,MAT0105,Logística,0,0
2026-01-16,MAT0106,Operacional,0,0
2026-01-16,MAT0107,Operacional,136,1
2026-01-16,MAT0108,Transporte,0,0
2026-01-16,MAT0109,Logística,0,0
2026-01-16,MAT0110,Operacional,0,0
2026-01-16,MAT0111,Logística,0,0
2026-01-16,MAT0112,Operacional,0,0
2026-01-16,MAT0113,Operacional,0,1
2026-01-16,MAT0114,Logística,0,0
2026-01-16,MAT0115,Operacional,0,0
2026-01-16,MAT0116,Transporte,0,0
2026-01-16,MAT0117,Transporte,0,0
2026-01-16,MAT0118,Logística,92,0
2026-01-16,MAT0119,Operacional,0,0
2026-01-16,MAT0120,Operacional,0,0
2026-01-16,MAT0121,Logística,0,0
2026-01-16,MAT0122,Logística,0,1
2026-01-16,MAT0123,Operacional,0,0
2026-01-16,MAT0124,Operacional,0,0
2026-01-16,MAT0125,Operacional,0,0
2026-01-16,MAT0126,Transporte,0,0
2026-01-16,MAT0127,Logística,0,0
2026-01-16,MAT0128,Operacional,0,0
2026-01-16,MAT0129,Operacional,0,0
2026-01-16,MAT0130,Transporte,0,1
2026-01-16,MAT0131,Operacional,0,0
2026-01-16,MAT0132,Operacional,0,0
2026-01-16,MAT0133,Transporte,0,0
2026-01-16,MAT0134,Transporte,113,0
2026-01-16,MAT0135,Transporte,0,0
2026-01-16,MAT0136,Transporte,0,0
2026-01-16,MAT0137,Transporte,0,0
2026-01-16,MAT0138,Operacional,0,0
2026-01-16,MAT0139,Transporte,122,1
2026-01-16,MAT0140,Logística,0,0
2026-01-16,MAT0141,Transporte,0,0
2026-01-16,MAT0142,Operacional,0,0
2026-01-16,MAT0143,Transporte,0,0
2026-01-16,MAT0144,Transporte,0,0
2026-01-16,MAT0145,Operacional,0,0
2026-01-16,MAT0146,Operacional,0,0
2026-01-16,MAT0147,Logística,0,0
2026-01-16,MAT0148,Operacional,0,0
2026-01-16,MAT0149,Transporte,0,0
2026-01-16,MAT0150,Operacional,0,0
2026-01-17,MAT0001,Logística,0,0
2026-01-17,MAT0002,Operacional,0,0
2026-01-17,MAT0003,Transporte,0,0
2026-01-17,MAT0004,Operacional,0,0
2026-01-17,MAT0005,Operacional,161,1
2026-01-17,MAT0006,Logística,0,0
2026-01-17,MAT0007,Operacional,0,0
2026-01-17,MAT0008,Operacional,0,0
2026-01-17,MAT0009,Transporte,145,1
2026-01-17,MAT0010,Transporte,0,0
2026-01-17,MAT0011,Logística,0,0
2026-01-17,MAT0012,Operacional,96,0
2026-01-17,MAT0013,Logística,0,0
2026-01-17,MAT0014,Operacional,0,0
2026-01-17,MAT0015,Logística,0,0
2026-01-17,MAT0016,Transporte,0,0
2026-01-17,MAT0017,Operacional,0,0
2026-01-17,MAT0018,Operacional,0,1
2026-01-17,MAT0019,Logística,0,0
2026-01-17,MAT0020,Operacional,0,0
2026-01-17,MAT0021,Logística,0,0
2026-01-17,MAT0022,Transporte,0,0
2026-01-17,MAT0023,Logística,173,1
2026-01-17,MAT0024,Logística,0,0
2026-01-17,MAT0025,Transporte,0,0
2026-01-17,MAT0026,Logística,0,0
2026-01-17,MAT0027,Logística,0,0
2026-01-17,MAT0028,Transporte,0,0
2026-01-17,MAT0029,Operacional,0,0
2026-01-17,MAT0030,Transporte,0,0
2026-01-17,MAT0031,Transporte,94,0
2026-01-17,MAT0032,Logística,0,0
2026-01-17,MAT0033,Logística,0,0
2026-01-17,MAT0034,Transporte,160,1
2026-01-17,MAT0035,Transporte,0,0
2026-01-17,MAT0036,Operacional,0,0
2026-01-17,MAT0037,Operacional,157,0
2026-01-17,MAT0038,Logística,173,0
2026-01-17,MAT0039,Operacional,0,0
2026-01-17,MAT0040,Transporte,0,1
2026-01-17,MAT0041,Logística,0,0
2026-01-17,MAT0042,Transporte,0,0
2026-01-17,MAT0043,Operacional,0,0
2026-01-17,MAT0044,Transporte,0,0
2026-01-17,MAT0045,Logística,0,0
2026-01-17,MAT0046,Operacional,0,0
2026-01-17,MAT0047,Operacional,0,0
2026-01-17,MAT0048,Operacional,0,0
2026-01-17,MAT0049,Transporte,0,0
2026-01-17,MAT0050,Operacional,0,0
2026-01-17,MAT0051,Logística,0,0
2026-01-17,MAT0052,Logística,0,0
2026-01-17,MAT0053,Operacional,95,0
2026-01-17,MAT0054,Operacional,0,1
2026-01-17,MAT0055,Logística,0,0
2026-01-17,MAT0056,Logística,0,0
2026-01-17,MAT0057,Operacional,0,0
2026-01-17,MAT0058,Logística,0,0
2026-01-17,MAT0059,Logística,0,1
2026-01-17,MAT0060,Logística,0,0
2026-01-17,MAT0061,Logística,107,1
2026-01-17,MAT0062,Transporte,0,0
2026-01-17,MAT0063,Logística,0,0
2026-01-17,MAT0064,Operacional,128,0
2026-01-17,MAT0065,Operacional,0,0
2026-01-17,MAT0066,Logística,135,1
2026-01-17,MAT0067,Operacional,0,0
2026-01-17,MAT0068,Operacional,94,0
2026-01-17,MAT0069,Operacional,0,0
2026-01-17,MAT0070,Logística,0,0
2026-01-17,MAT0071,Operacional,0,0
2026-01-17,MAT0072,Transporte,0,0
2026-01-17,MAT0073,Logística,0,0
2026-01-17,MAT0074,Logística,0,0
2026-01-17,MAT0075,Operacional,119,0
2026-01-17,MAT0076,Transporte,179,0
2026-01-17,MAT0077,Logística,93,0
2026-01-17,MAT0078,Logística,0,0
2026-01-17,MAT0079,Transporte,0,0
2026-01-17,MAT0080,Logística,0,0
2026-01-17,MAT0081,Transporte,0,0
2026-01-17,MAT0082,Operacional,0,0
2026-01-17,MAT0083,Transporte,0,0
2026-01-17,MAT0084,Logística,0,0
2026-01-17,MAT0085,Transporte,0,0
2026-01-17,MAT0086,Logística,0,0
2026-01-17,MAT0087,Operacional,0,0
2026-01-17,MAT0088,Operacional,0,0
2026-01-17,MAT0089,Logística,93,0
2026-01-17,MAT0090,Transporte,0,0
2026-01-17,MAT0091,Operacional,0,0
2026-01-17,MAT0092,Operacional,0,0
2026-01-17,MAT0093,Operacional,0,0
2026-01-17,MAT0094,Logística,0,0
2026-01-17,MAT0095,Logística,0,0
2026-01-17,MAT0096,Operacional,0,0
2026-01-17,MAT0097,Transporte,0,0
2026-01-17,MAT0098,Transporte,0,0
2026-01-17,MAT0099,Logística,0,0
2026-01-17,MAT0100,Transporte,133,0
2026-01-17,MAT0101,Logística,0,0
2026-01-17,MAT0102,Transporte,128,1
2026-01-17,MAT0103,Transporte,0,0
2026-01-17,MAT0104,Operacional,0,0
2026-01-17,MAT0105,Logística,0,0
2026-01-17,MAT0106,Operacional,0,0
2026-01-17,MAT0107,Operacional,0,0
2026-01-17,MAT0108,Transporte,0,0
2026-01-17,MAT0109,Logística,100,0
2026-01-17,MAT0110,Operacional,150,1
2026-01-17,MAT0111,Logística,0,0
2026-01-17,MAT0112,Operacional,142,1
2026-01-17,MAT0113,Operacional,0,0
2026-01-17,MAT0114,Logística,0,0
2026-01-17,MAT0115,Operacional,0,0
2026-01-17,MAT0116,Transporte,0,0
2026-01-17,MAT0117,Transporte,0,0
2026-01-17,MAT0118,Logística,0,0
2026-01-17,MAT0119,Operacional,0,0
2026-01-17,MAT0120,Operacional,0,0
2026-01-17,MAT0121,Logística,148,1
2026-01-17,MAT0122,Logística,0,0
2026-01-17,MAT0123,Operacional,0,0
2026-01-17,MAT0124,Operacional,0,0
2026-01-17,MAT0125,Operacional,0,0
2026-01-17,MAT0126,Transporte,0,0
2026-01-17,MAT0127,Logística,0,0
2026-01-17,MAT0128,Operacional,0,0
2026-01-17,MAT0129,Operacional,0,0
2026-01-17,MAT0130,Transporte,0,0
2026-01-17,MAT0131,Operacional,0,0
2026-01-17,MAT0132,Operacional,0,0
2026-01-17,MAT0133,Transporte,0,0
2026-01-17,MAT0134,Transporte,0,0
2026-01-17,MAT0135,Transporte,0,0
2026-01-17,MAT0136,Transporte,168,1
2026-01-17,MAT0137,Transporte,0,0
2026-01-17,MAT0138,Operacional,112,0
2026-01-17,MAT0139,Transporte,0,1
2026-01-17,MAT0140,Logística,0,1
2026-01-17,MAT0141,Transporte,0,0
2026-01-17,MAT0142,Operacional,0,0
2026-01-17,MAT0143,Transporte,0,0
2026-01-17,MAT0144,Transporte,0,0
2026-01-17,MAT0145,Operacional,0,0
2026-01-17,MAT0146,Operacional,0,0
2026-01-17,MAT0147,Logística,0,0
2026-01-17,MAT0148,Operacional,96,0
2026-01-17,MAT0149,Transporte,0,0
2026-01-17,MAT0150,Operacional,0,0
2026-01-18,MAT0001,Logística,0,0
2026-01-18,MAT0002,Operacional,0,0
2026-01-18,MAT0003,Transporte,0,0
2026-01-18,MAT0004,Operacional,0,0
2026-01-18,MAT0005,Operacional,132,0
2026-01-18,MAT0006,Logística,0,0
2026-01-18,MAT0007,Operacional,0,0
2026-01-18,MAT0008,Operacional,0,0
2026-01-18,MAT0009,Transporte,0,0
2026-01-18,MAT0010,Transporte,0,0
2026-01-18,MAT0011,Logística,0,0
2026-01-18,MAT0012,Operacional,0,0
2026-01-18,MAT0013,Logística,0,0
2026-01-18,MAT0014,Operacional,0,0
2026-01-18,MAT0015,Logística,0,0
2026-01-18,MAT0016,Transporte,0,0
2026-01-18,MAT0017,Operacional,0,0
2026-01-18,MAT0018,Operacional,0,0
2026-01-18,MAT0019,Logística,0,1
2026-01-18,MAT0020,Operacional,0,0
2026-01-18,MAT0021,Logística,113,0
2026-01-18,MAT0022,Transporte,0,0
2026-01-18,MAT0023,Logística,0,0
2026-01-18,MAT0024,Logística,0,0
2026-01-18,MAT0025,Transporte,0,0
2026-01-18,MAT0026,Logística,0,0
2026-01-18,MAT0027,Logística,0,0
2026-01-18,MAT0028,Transporte,0,1
2026-01-18,MAT0029,Operacional,0,0
2026-01-18,MAT0030,Transporte,121,1
2026-01-18,MAT0031,Transporte,0,0
2026-01-18,MAT0032,Logística,0,0
2026-01-18,MAT0033,Logística,0,0
2026-01-18,MAT0034,Transporte,125,1
2026-01-18,MAT0035,Transporte,0,0
2026-01-18,MAT0036,Operacional,0,1
2026-01-18,MAT0037,Operacional,0,1
2026-01-18,MAT0038,Logística,0,0
2026-01-18,MAT0039,Operacional,98,0
2026-01-18,MAT0040,Transporte,0,0
2026-01-18,MAT0041,Logística,0,0
2026-01-18,MAT0042,Transporte,0,0
2026-01-18,MAT0043,Operacional,0,0
2026-01-18,MAT0044,Transporte,0,0
2026-01-18,MAT0045,Logística,0,0
2026-01-18,MAT0046,Operacional,0,0
2026-01-18,MAT0047,Operacional,0,0
2026-01-18,MAT0048,Operacional,0,0
2026-01-18,MAT0049,Transporte,0,0
2026-01-18,MAT0050,Operacional,0,0
2026-01-18,MAT0051,Logística,0,0
2026-01-18,MAT0052,Logística,0,0
2026-01-18,MAT0053,Operacional,163,1
2026-01-18,MAT0054,Operacional,163,1
2026-01-18,MAT0055,Logística,0,0
2026-01-18,MAT0056,Logística,0,0
2026-01-18,MAT0057,Operacional,0,0
2026-01-18,MAT0058,Logística,0,0
2026-01-18,MAT0059,Logística,0,0
2026-01-18,MAT0060,Logística,0,0
2026-01-18,MAT0061,Logística,0,0
2026-01-18,MAT0062,Transporte,0,0
2026-01-18,MAT0063,Logística,0,0
2026-01-18,MAT0064,Operacional,0,0
2026-01-18,MAT0065,Operacional,0,0
2026-01-18,MAT0066,Logística,0,0
2026-01-18,MAT0067,Operacional,92,0
2026-01-18,MAT0068,Operacional,0,0
2026-01-18,MAT0069,Operacional,0,0
2026-01-18,MAT0070,Logística,0,0
2026-01-18,MAT0071,Operacional,0,0
2026-01-18,MAT0072,Transporte,108,0
2026-01-18,MAT0073,Logística,0,0
2026-01-18,MAT0074,Logística,0,1
2026-01-18,MAT0075,Operacional,0,0
2026-01-18,MAT0076,Transporte,0,0
2026-01-18,MAT0077,Logística,135,1
2026-01-18,MAT0078,Logística,0,0
2026-01-18,MAT0079,Transporte,0,0
2026-01-18,MAT0080,Logística,0,0
2026-01-18,MAT0081,Transporte,0,0
2026-01-18,MAT0082,Operacional,0,0
2026-01-18,MAT0083,Transporte,0,0
2026-01-18,MAT0084,Logística,0,0
2026-01-18,MAT0085,Transporte,0,0
2026-01-18,MAT0086,Logística,0,0
2026-01-18,MAT0087,Operacional,0,0
2026-01-18,MAT0088,Operacional,0,0
2026-01-18,MAT0089,Logística,0,0
2026-01-18,MAT0090,Transporte,0,0
2026-01-18,MAT0091,Operacional,0,0
2026-01-18,MAT0092,Operacional,0,0
2026-01-18,MAT0093,Operacional,0,0
2026-01-18,MAT0094,Logística,0,0
2026-01-18,MAT0095,Logística,166,1
2026-01-18,MAT0096,Operacional,0,0
2026-01-18,MAT0097,Transporte,0,0
2026-01-18,MAT0098,Transporte,0,0
2026-01-18,MAT0099,Logística,0,0
2026-01-18,MAT0100,Transporte,108,0
2026-01-18,MAT0101,Logística,0,0
2026-01-18,MAT0102,Transporte,168,1
2026-01-18,MAT0103,Transporte,0,0
2026-01-18,MAT0104,Operacional,0,0
2026-01-18,MAT0105,Logística,0,0
2026-01-18,MAT0106,Operacional,0,0
2026-01-18,MAT0107,Operacional,0,0
2026-01-18,MAT0108,Transporte,0,1
2026-01-18,MAT0109,Logística,0,0
2026-01-18,MAT0110,Operacional,139,1
2026-01-18,MAT0111,Logística,0,0
2026-01-18,MAT0112,Operacional,0,0
2026-01-18,MAT0113,Operacional,0,0
2026-01-18,MAT0114,Logística,100,0
2026-01-18,MAT0115,Operacional,0,0
2026-01-18,MAT0116,Transporte,144,1
2026-01-18,MAT0117,Transporte,0,0
2026-01-18,MAT0118,Logística,104,0
2026-01-18,MAT0119,Operacional,0,0
2026-01-18,MAT0120,Operacional,0,0
2026-01-18,MAT0121,Logística,105,0
2026-01-18,MAT0122,Logística,0,0
2026-01-18,MAT0123,Operacional,0,0
2026-01-18,MAT0124,Operacional,122,0
2026-01-18,MAT0125,Operacional,0,0
2026-01-18,MAT0126,Transporte,0,0
2026-01-18,MAT0127,Logística,0,0
2026-01-18,MAT0128,Operacional,0,0
2026-01-18,MAT0129,Operacional,0,0
2026-01-18,MAT0130,Transporte,0,0
2026-01-18,MAT0131,Operacional,161,1
2026-01-18,MAT0132,Operacional,0,0
2026-01-18,MAT0133,Transporte,0,0
2026-01-18,MAT0134,Transporte,0,0
2026-01-18,MAT0135,Transporte,0,0
2026-01-18,MAT0136,Transporte,0,0
2026-01-18,MAT0137,Transporte,159,1
2026-01-18,MAT0138,Operacional,0,0
2026-01-18,MAT0139,Transporte,0,0
2026-01-18,MAT0140,Logística,135,1
2026-01-18,MAT0141,Transporte,104,0
2026-01-18,MAT0142,Operacional,0,0
2026-01-18,MAT0143,Transporte,0,0
2026-01-18,MAT0144,Transporte,0,0
2026-01-18,MAT0145,Operacional,0,0
2026-01-18,MAT0146,Operacional,0,0
2026-01-18,MAT0147,Logística,0,0
2026-01-18,MAT0148,Operacional,0,0
2026-01-18,MAT0149,Transporte,0,0
2026-01-18,MAT0150,Operacional,0,0
2026-01-19,MAT0001,Logística,0,0
2026-01-19,MAT0002,Operacional,0,1
2026-01-19,MAT0003,Transporte,0,0
2026-01-19,MAT0004,Operacional,0,0
2026-01-19,MAT0005,Operacional,0,0
2026-01-19,MAT0006,Logística,0,0
2026-01-19,MAT0007,Operacional,0,0
2026-01-19,MAT0008,Operacional,0,0
2026-01-19,MAT0009,Transporte,0,0
2026-01-19,MAT0010,Transporte,145,1
2026-01-19,MAT0011,Logística,0,0
2026-01-19,MAT0012,Operacional,0,0
2026-01-19,MAT0013,Logística,0,0
2026-01-19,MAT0014,Operacional,0,0
2026-01-19,MAT0015,Logística,0,0
2026-01-19,MAT0016,Transporte,0,0
2026-01-19,MAT0017,Operacional,151,1
2026-01-19,MAT0018,Operacional,170,1
2026-01-19,MAT0019,Logística,0,0
2026-01-19,MAT0020,Operacional,0,0
2026-01-19,MAT0021,Logística,0,0
2026-01-19,MAT0022,Transporte,0,0
2026-01-19,MAT0023,Logística,0,0
2026-01-19,MAT0024,Logística,0,1
2026-01-19,MAT0025,Transporte,151,0
2026-01-19,MAT0026,Logística,108,0
2026-01-19,MAT0027,Logística,0,0
2026-01-19,MAT0028,Transporte,0,0
2026-01-19,MAT0029,Operacional,0,0
2026-01-19,MAT0030,Transporte,94,0
2026-01-19,MAT0031,Transporte,0,0
2026-01-19,MAT0032,Logística,0,0
2026-01-19,MAT0033,Logística,0,0
2026-01-19,MAT0034,Transporte,0,0
2026-01-19,MAT0035,Transporte,0,0
2026-01-19,MAT0036,Operacional,0,0
2026-01-19,MAT0037,Operacional,0,0
2026-01-19,MAT0038,Logística,0,1
2026-01-19,MAT0039,Operacional,173,1
2026-01-19,MAT0040,Transporte,155,0
2026-01-19,MAT0041,Logística,0,0
2026-01-19,MAT0042,Transporte,0,0
2026-01-19,MAT0043,Operacional,0,0
2026-01-19,MAT0044,Transporte,174,1
2026-01-19,MAT0045,Logística,0,0
2026-01-19,MAT0046,Operacional,0,0
2026-01-19,MAT0047,Operacional,0,0
2026-01-19,MAT0048,Operacional,0,0
2026-01-19,MAT0049,Transporte,0,0
2026-01-19,MAT0050,Operacional,0,0
2026-01-19,MAT0051,Logística,0,0
2026-01-19,MAT0052,Logística,0,0
2026-01-19,MAT0053,Operacional,0,0
2026-01-19,MAT0054,Operacional,0,0
2026-01-19,MAT0055,Logística,0,0
2026-01-19,MAT0056,Logística,0,0
2026-01-19,MAT0057,Operacional,0,0
2026-01-19,MAT0058,Logística,0,0
2026-01-19,MAT0059,Logística,0,0
2026-01-19,MAT0060,Logística,0,0
2026-01-19,MAT0061,Logística,0,0
2026-01-19,MAT0062,Transporte,0,0
2026-01-19,MAT0063,Logística,0,0
2026-01-19,MAT0064,Operacional,151,1
2026-01-19,MAT0065,Operacional,164,0
2026-01-19,MAT0066,Logística,0,0
2026-01-19,MAT0067,Operacional,125,1
2026-01-19,MAT0068,Operacional,0,0
2026-01-19,MAT0069,Operacional,0,0
2026-01-19,MAT0070,Logística,0,0
2026-01-19,MAT0071,Operacional,0,0
2026-01-19,MAT0072,Transporte,139,1
2026-01-19,MAT0073,Logística,0,0
2026-01-19,MAT0074,Logística,122,1
2026-01-19,MAT0075,Operacional,0,0
2026-01-19,MAT0076,Transporte,0,0
2026-01-19,MAT0077,Logística,0,0
2026-01-19,MAT0078,Logística,0,0
2026-01-19,MAT0079,Transporte,0,0
2026-01-19,MAT0080,Logística,0,0
2026-01-19,MAT0081,Transporte,0,0
2026-01-19,MAT0082,Operacional,0,0
2026-01-19,MAT0083,Transporte,0,0
2026-01-19,MAT0084,Logística,175,0
2026-01-19,MAT0085,Transporte,0,0
