Data,Matricula,Setor,Violacao_Minutos,Atestado
2026-01-12,MAT0082,Operacional,0,0
2026-01-12,MAT0083,Transporte,107,0
2026-01-12,MAT0084,Operacional,0,0
2026-01-12,MAT0085,Administrativo,0,0
2026-01-12,MAT0086,Logística,0,0
2026-01-12,MAT0087,Operacional,0,0
2026-01-12,MAT0088,Operacional,131,1
2026-01-12,MAT0089,Transporte,0,0
2026-01-12,MAT0090,Operacional,0,0
2026-01-12,MAT0091,Transporte,0,0
2026-01-12,MAT0092,Transporte,0,0
2026-01-12,MAT0093,Transporte,0,0
2026-01-12,MAT0094,Transporte,0,0
2026-01-12,MAT0095,Transporte,0,0
2026-01-12,MAT0096,Administrativo,0,0
2026-01-12,MAT0097,Operacional,0,0
2026-01-12,MAT0098,Transporte,0,0
2026-01-12,MAT0099,Logística,0,0
2026-01-12,MAT0100,Administrativo,86,0
2026-01-12,MAT0101,Administrativo,0,0
2026-01-12,MAT0102,Logística,0,0
2026-01-12,MAT0103,Operacional,0,0
2026-01-12,MAT0104,Operacional,0,0
2026-01-12,MAT0105,Operacional,0,0
2026-01-12,MAT0106,Logística,0,0
2026-01-12,MAT0107,Logística,0,0
2026-01-12,MAT0108,Administrativo,0,0
2026-01-12,MAT0109,Operacional,0,0
2026-01-12,MAT0110,Transporte,0,0
2026-01-12,MAT0111,Operacional,0,0
2026-01-12,MAT0112,Administrativo,0,0
2026-01-12,MAT0113,Transporte,0,0
2026-01-12,MAT0114,Administrativo,118,0
2026-01-12,MAT0115,Logística,0,0
2026-01-12,MAT0116,Operacional,0,0
2026-01-12,MAT0117,Operacional,0,0
2026-01-12,MAT0118,Operacional,0,0
2026-01-12,MAT0119,Administrativo,0,0
2026-01-12,MAT0120,Administrativo,0,0
2026-01-12,MAT0121,Administrativo,0,0
2026-01-12,MAT0122,Operacional,0,0
2026-01-12,MAT0123,Transporte,0,0
2026-01-12,MAT0124,Administrativo,0,0
2026-01-12,MAT0125,Logística,0,0
2026-01-12,MAT0126,Administrativo,0,0
2026-01-12,MAT0127,Operacional,0,0
2026-01-12,MAT0128,Operacional,0,0
2026-01-12,MAT0129,Transporte,0,0
2026-01-12,MAT0130,Administrativo,0,0
2026-01-12,MAT0131,Transporte,0,0
2026-01-12,MAT0132,Operacional,0,0
2026-01-12,MAT0133,Administrativo,0,0
2026-01-12,MAT0134,Operacional,0,0
2026-01-12,MAT0135,Transporte,0,0
2026-01-12,MAT0136,Logística,0,0
2026-01-12,MAT0137,Administrativo,0,0
2026-01-12,MAT0138,Administrativo,0,0
2026-01-12,MAT0139,Administrativo,0,0
2026-01-12,MAT0140,Operacional,0,0
2026-01-12,MAT0141,Operacional,53,1
2026-01-12,MAT0142,Logística,0,0
2026-01-12,MAT0143,Operacional,66,0
2026-01-12,MAT0144,Operacional,0,0
2026-01-12,MAT0145,Logística,0,0
2026-01-12,MAT0146,Operacional,0,0
2026-01-12,MAT0147,Operacional,81,1
2026-01-12,MAT0148,Logística,129,0
2026-01-12,MAT0149,Operacional,52,0
2026-01-12,MAT0150,Administrativo,37,0
2026-01-13,MAT0001,Transporte,0,0
2026-01-13,MAT0002,Logística,139,0
2026-01-13,MAT0003,Operacional,0,0
2026-01-13,MAT0004,Administrativo,81,0
2026-01-13,MAT0005,Administrativo,66,0
2026-01-13,MAT0006,Transporte,0,0
2026-01-13,MAT0007,Administrativo,0,0
2026-01-13,MAT0008,Logística,0,0
2026-01-13,MAT0009,Logística,0,0
2026-01-13,MAT0010,Administrativo,0,0
2026-01-13,MAT0011,Operacional,131,0
2026-01-13,MAT0012,Transporte,0,0
2026-01-13,MAT0013,Administrativo,0,0
2026-01-13,MAT0014,Transporte,126,0
2026-01-13,MAT0015,Administrativo,0,0
2026-01-13,MAT0016,Administrativo,0,0
2026-01-13,MAT0017,Transporte,0,0
2026-01-13,MAT0018,Transporte,0,0
2026-01-13,MAT0019,Administrativo,0,0
2026-01-13,MAT0020,Administrativo,0,0
2026-01-13,MAT0021,Transporte,0,0
2026-01-13,MAT0022,Logística,90,0
2026-01-13,MAT0023,Administrativo,0,0
2026-01-13,MAT0024,Transporte,0,1
2026-01-13,MAT0025,Administrativo,0,0
2026-01-13,MAT0026,Operacional,0,0
2026-01-13,MAT0027,Operacional,0,0
2026-01-13,MAT0028,Operacional,0,0
2026-01-13,MAT0029,Administrativo,0,0
2026-01-13,MAT0030,Administrativo,0,0
2026-01-13,MAT0031,Administrativo,0,0
2026-01-13,MAT0032,Logística,0,0
2026-01-13,MAT0033,Transporte,140,0
2026-01-13,MAT0034,Administrativo,0,0
2026-01-13,MAT0035,Operacional,0,0
2026-01-13,MAT0036,Operacional,0,0
2026-01-13,MAT0037,Operacional,0,0
2026-01-13,MAT0038,Logística,0,0
2026-01-13,MAT0039,Transporte,0,0
2026-01-13,MAT0040,Administrativo,0,0
2026-01-13,MAT0041,Logística,0,1
2026-01-13,MAT0042,Logística,114,0
2026-01-13,MAT0043,Administrativo,0,0
2026-01-13,MAT0044,Transporte,0,0
2026-01-13,MAT0045,Logística,0,0
2026-01-13,MAT0046,Operacional,0,0
2026-01-13,MAT0047,Logística,0,0
2026-01-13,MAT0048,Operacional,0,0
2026-01-13,MAT0049,Administrativo,0,0
2026-01-13,MAT0050,Logística,0,0
2026-01-13,MAT0051,Logística,0,0
2026-01-13,MAT0052,Administrativo,0,0
2026-01-13,MAT0053,Logística,0,0
2026-01-13,MAT0054,Transporte,0,0
2026-01-13,MAT0055,Operacional,0,0
2026-01-13,MAT0056,Administrativo,0,0
2026-01-13,MAT0057,Administrativo,0,0
2026-01-13,MAT0058,Administrativo,0,0
2026-01-13,MAT0059,Logística,36,0
2026-01-13,MAT0060,Administrativo,136,1
2026-01-13,MAT0061,Logística,0,0
2026-01-13,MAT0062,Transporte,0,0
2026-01-13,MAT0063,Administrativo,0,0
2026-01-13,MAT0064,Operacional,0,0
2026-01-13,MAT0065,Transporte,0,0
2026-01-13,MAT0066,Administrativo,0,1
2026-01-13,MAT0067,Administrativo,82,0
2026-01-13,MAT0068,Logística,0,0
2026-01-13,MAT0069,Transporte,102,0
2026-01-13,MAT0070,Administrativo,38,1
2026-01-13,MAT0071,Administrativo,148,0
2026-01-13,MAT0072,Administrativo,0,0
2026-01-13,MAT0073,Operacional,0,1
2026-01-13,MAT0074,Administrativo,0,0
2026-01-13,MAT0075,Transporte,0,0
2026-01-13,MAT0076,Logística,0,0
2026-01-13,MAT0077,Logística,0,0
2026-01-13,MAT0078,Administrativo,0,0
2026-01-13,MAT0079,Administrativo,0,0
2026-01-13,MAT0080,Administrativo,138,0
2026-01-13,MAT0081,Logística,113,0
2026-01-13,MAT0082,Operacional,0,0
2026-01-13,MAT0083,Transporte,60,1
2026-01-13,MAT0084,Operacional,0,0
2026-01-13,MAT0085,Administrativo,0,0
2026-01-13,MAT0086,Logística,0,0
2026-01-13,MAT0087,Operacional,0,0
2026-01-13,MAT0088,Operacional,0,0
2026-01-13,MAT0089,Transporte,0,0
2026-01-13,MAT0090,Operacional,0,0
2026-01-13,MAT0091,Transporte,128,0
2026-01-13,MAT0092,Transporte,126,0
2026-01-13,MAT0093,Transporte,0,0
2026-01-13,MAT0094,Transporte,89,0
2026-01-13,MAT0095,Transporte,0,0
2026-01-13,MAT0096,Administrativo,118,0
2026-01-13,MAT0097,Operacional,58,1
2026-01-13,MAT0098,Transporte,0,0
2026-01-13,MAT0099,Logística,0,0
2026-01-13,MAT0100,Administrativo,0,0
2026-01-13,MAT0101,Administrativo,0,0
2026-01-13,MAT0102,Logística,0,0
2026-01-13,MAT0103,Operacional,0,0
2026-01-13,MAT0104,Operacional,95,1
2026-01-13,MAT0105,Operacional,0,0
2026-01-13,MAT0106,Logística,0,0
2026-01-13,MAT0107,Logística,0,0
2026-01-13,MAT0108,Administrativo,32,0
2026-01-13,MAT0109,Operacional,0,0
2026-01-13,MAT0110,Transporte,50,1
2026-01-13,MAT0111,Operacional,0,0
2026-01-13,MAT0112,Administrativo,0,1
2026-01-13,MAT0113,Transporte,30,1
2026-01-13,MAT0114,Administrativo,0,0
2026-01-13,MAT0115,Logística,0,0
2026-01-13,MAT0116,Operacional,0,0
2026-01-13,MAT0117,Operacional,0,0
2026-01-13,MAT0118,Operacional,137,0
2026-01-13,MAT0119,Administrativo,0,0
2026-01-13,MAT0120,Administrativo,0,0
2026-01-13,MAT0121,Administrativo,45,0
2026-01-13,MAT0122,Operacional,0,0
2026-01-13,MAT0123,Transporte,0,0
2026-01-13,MAT0124,Administrativo,0,0
2026-01-13,MAT0125,Logística,148,0
2026-01-13,MAT0126,Administrativo,0,1
2026-01-13,MAT0127,Operacional,0,0
2026-01-13,MAT0128,Operacional,101,0
2026-01-13,MAT0129,Transporte,0,0
2026-01-13,MAT0130,Administrativo,59,0
2026-01-13,MAT0131,Transporte,0,0
2026-01-13,MAT0132,Operacional,81,0
2026-01-13,MAT0133,Administrativo,0,0
2026-01-13,MAT0134,Operacional,0,0
2026-01-13,MAT0135,Transporte,0,0
2026-01-13,MAT0136,Logística,0,0
2026-01-13,MAT0137,Administrativo,0,0
2026-01-13,MAT0138,Administrativo,127,0
2026-01-13,MAT0139,Administrativo,0,0
2026-01-13,MAT0140,Operacional,0,0
2026-01-13,MAT0141,Operacional,0,0
2026-01-13,MAT0142,Logística,0,0
2026-01-13,MAT0143,Operacional,0,0
2026-01-13,MAT0144,Operacional,0,0
2026-01-13,MAT0145,Logística,0,0
2026-01-13,MAT0146,Operacional,0,0
2026-01-13,MAT0147,Operacional,0,0
2026-01-13,MAT0148,Logística,0,1
2026-01-13,MAT0149,Operacional,0,0
2026-01-13,MAT0150,Administrativo,0,0
2026-01-14,MAT0001,Transporte,0,0
2026-01-14,MAT0002,Logística,0,0
2026-01-14,MAT0003,Operacional,0,0
2026-01-14,MAT0004,Administrativo,0,0
2026-01-14,MAT0005,Administrativo,0,0
2026-01-14,MAT0006,Transporte,0,0
2026-01-14,MAT0007,Administrativo,0,0
2026-01-14,MAT0008,Logística,0,0
2026-01-14,MAT0009,Logística,56,0
2026-01-14,MAT0010,Administrativo,0,0
2026-01-14,MAT0011,Operacional,130,0
2026-01-14,MAT0012,Transporte,0,0
2026-01-14,MAT0013,Administrativo,0,0
2026-01-14,MAT0014,Transporte,0,0
2026-01-14,MAT0015,Administrativo,0,0
2026-01-14,MAT0016,Administrativo,0,0
2026-01-14,MAT0017,Transporte,0,0
2026-01-14,MAT0018,Transporte,97,0
2026-01-14,MAT0019,Administrativo,0,0
2026-01-14,MAT0020,Administrativo,64,0
2026-01-14,MAT0021,Transporte,0,0
2026-01-14,MAT0022,Logística,0,0
2026-01-14,MAT0023,Administrativo,0,0
2026-01-14,MAT0024,Transporte,0,0
2026-01-14,MAT0025,Administrativo,0,0
2026-01-14,MAT0026,Operacional,0,0
2026-01-14,MAT0027,Operacional,44,0
2026-01-14,MAT0028,Operacional,0,0
2026-01-14,MAT0029,Administrativo,0,0
2026-01-14,MAT0030,Administrativo,0,0
2026-01-14,MAT0031,Administrativo,0,0
2026-01-14,MAT0032,Logística,0,0
2026-01-14,MAT0033,Transporte,0,0
2026-01-14,MAT0034,Administrativo,0,0
2026-01-14,MAT0035,Operacional,0,0
2026-01-14,MAT0036,Operacional,0,0
2026-01-14,MAT0037,Operacional,0,0
2026-01-14,MAT0038,Logística,0,0
2026-01-14,MAT0039,Transporte,0,0
2026-01-14,MAT0040,Administrativo,0,0
2026-01-14,MAT0041,Logística,0,0
2026-01-14,MAT0042,Logística,0,0
2026-01-14,MAT0043,Administrativo,0,0
2026-01-14,MAT0044,Transporte,36,1
2026-01-14,MAT0045,Logística,0,0
2026-01-14,MAT0046,Operacional,0,0
2026-01-14,MAT0047,Logística,0,0
2026-01-14,MAT0048,Operacional,0,0
2026-01-14,MAT0049,Administrativo,0,0
2026-01-14,MAT0050,Logística,0,0
2026-01-14,MAT0051,Logística,0,0
2026-01-14,MAT0052,Administrativo,0,0
2026-01-14,MAT0053,Logística,0,0
2026-01-14,MAT0054,Transporte,0,0
2026-01-14,MAT0055,Operacional,0,0
2026-01-14,MAT0056,Administrativo,0,0
2026-01-14,MAT0057,Administrativo,0,0
2026-01-14,MAT0058,Administrativo,0,0
2026-01-14,MAT0059,Logística,0,0
2026-01-14,MAT0060,Administrativo,0,0
2026-01-14,MAT0061,Logística,0,0
2026-01-14,MAT0062,Transporte,0,0
2026-01-14,MAT0063,Administrativo,0,0
2026-01-14,MAT0064,Operacional,0,0
2026-01-14,MAT0065,Transporte,114,0
2026-01-14,MAT0066,Administrativo,0,0
2026-01-14,MAT0067,Administrativo,0,0
2026-01-14,MAT0068,Logística,0,0
2026-01-14,MAT0069,Transporte,0,0
2026-01-14,MAT0070,Administrativo,0,0
2026-01-14,MAT0071,Administrativo,0,0
2026-01-14,MAT0072,Administrativo,0,0
2026-01-14,MAT0073,Operacional,69,0
2026-01-14,MAT0074,Administrativo,0,0
2026-01-14,MAT0075,Transporte,0,0
2026-01-14,MAT0076,Logística,0,0
2026-01-14,MAT0077,Logística,0,0
2026-01-14,MAT0078,Administrativo,0,0
2026-01-14,MAT0079,Administrativo,32,0
2026-01-14,MAT0080,Administrativo,131,1
2026-01-14,MAT0081,Logística,0,0
2026-01-14,MAT0082,Operacional,0,0
2026-01-14,MAT0083,Transporte,0,0
2026-01-14,MAT0084,Operacional,120,1
2026-01-14,MAT0085,Administrativo,56,0
2026-01-14,MAT0086,Logística,85,0
2026-01-14,MAT0087,Operacional,0,0
2026-01-14,MAT0088,Operacional,0,0
2026-01-14,MAT0089,Transporte,0,0
2026-01-14,MAT0090,Operacional,0,0
2026-01-14,MAT0091,Transporte,0,0
2026-01-14,MAT0092,Transporte,0,0
2026-01-14,MAT0093,Transporte,0,0
2026-01-14,MAT0094,Transporte,99,0
2026-01-14,MAT0095,Transporte,0,0
2026-01-14,MAT0096,Administrativo,0,0
2026-01-14,MAT0097,Operacional,0,0
2026-01-14,MAT0098,Transporte,0,0
2026-01-14,MAT0099,Logística,141,0
2026-01-14,MAT0100,Administrativo,0,0
2026-01-14,MAT0101,Administrativo,32,0
2026-01-14,MAT0102,Logística,119,0
2026-01-14,MAT0103,Operacional,0,0
2026-01-14,MAT0104,Operacional,0,0
2026-01-14,MAT0105,Operacional,0,0
2026-01-14,MAT0106,Logística,0,0
2026-01-14,MAT0107,Logística,0,0
2026-01-14,MAT0108,Administrativo,0,0
2026-01-14,MAT0109,Operacional,0,0
2026-01-14,MAT0110,Transporte,145,0
2026-01-14,MAT0111,Operacional,77,0
2026-01-14,MAT0112,Administrativo,70,0
2026-01-14,MAT0113,Transporte,94,0
2026-01-14,MAT0114,Administrativo,0,0
2026-01-14,MAT0115,Logística,0,0
2026-01-14,MAT0116,Operacional,0,0
2026-01-14,MAT0117,Operacional,0,0
2026-01-14,MAT0118,Operacional,0,0
2026-01-14,MAT0119,Administrativo,0,0
2026-01-14,MAT0120,Administrativo,0,0
2026-01-14,MAT0121,Administrativo,0,0
2026-01-14,MAT0122,Operacional,0,0
2026-01-14,MAT0123,Transporte,0,0
2026-01-14,MAT0124,Administrativo,0,0
2026-01-14,MAT0125,Logística,0,0
2026-01-14,MAT0126,Administrativo,0,0
2026-01-14,MAT0127,Operacional,0,0
2026-01-14,MAT0128,Operacional,70,0
2026-01-14,MAT0129,Transporte,0,0
2026-01-14,MAT0130,Administrativo,0,0
2026-01-14,MAT0131,Transporte,0,0
2026-01-14,MAT0132,Operacional,72,0
2026-01-14,MAT0133,Administrativo,0,0
2026-01-14,MAT0134,Operacional,82,0
2026-01-14,MAT0135,Transporte,0,0
2026-01-14,MAT0136,Logística,0,0
2026-01-14,MAT0137,Administrativo,0,0
2026-01-14,MAT0138,Administrativo,0,0
2026-01-14,MAT0139,Administrativo,0,0
2026-01-14,MAT0140,Operacional,0,0
2026-01-14,MAT0141,Operacional,0,0
2026-01-14,MAT0142,Logística,0,0
2026-01-14,MAT0143,Operacional,0,0
2026-01-14,MAT0144,Operacional,0,0
2026-01-14,MAT0145,Logística,0,0
2026-01-14,MAT0146,Operacional,0,0
2026-01-14,MAT0147,Operacional,140,0
2026-01-14,MAT0148,Logística,86,0
2026-01-14,MAT0149,Operacional,0,0
2026-01-14,MAT0150,Administrativo,0,0
2026-01-15,MAT0001,Transporte,0,0
2026-01-15,MAT0002,Logística,0,0
2026-01-15,MAT0003,Operacional,0,0
2026-01-15,MAT0004,Administrativo,0,0
2026-01-15,MAT0005,Administrativo,0,0
2026-01-15,MAT0006,Transporte,0,0
2026-01-15,MAT0007,Administrativo,46,0
2026-01-15,MAT0008,Logística,0,0
2026-01-15,MAT0009,Logística,0,0
2026-01-15,MAT0010,Administrativo,80,0
2026-01-15,MAT0011,Operacional,0,0
2026-01-15,MAT0012,Transporte,0,0
2026-01-15,MAT0013,Administrativo,124,0
2026-01-15,MAT0014,Transporte,0,0
2026-01-15,MAT0015,Administrativo,0,0
2026-01-15,MAT0016,Administrativo,0,0
2026-01-15,MAT0017,Transporte,0,0
2026-01-15,MAT0018,Transporte,0,0
2026-01-15,MAT0019,Administrativo,0,0
2026-01-15,MAT0020,Administrativo,0,0
2026-01-15,MAT0021,Transporte,0,0
2026-01-15,MAT0022,Logística,0,0
2026-01-15,MAT0023,Administrativo,0,0
2026-01-15,MAT0024,Transporte,0,0
2026-01-15,MAT0025,Administrativo,92,0
2026-01-15,MAT0026,Operacional,0,0
2026-01-15,MAT0027,Operacional,105,1
2026-01-15,MAT0028,Operacional,0,0
2026-01-15,MAT0029,Administrativo,0,0
2026-01-15,MAT0030,Administrativo,33,0
2026-01-15,MAT0031,Administrativo,0,0
2026-01-15,MAT0032,Logística,0,0
2026-01-15,MAT0033,Transporte,98,0
2026-01-15,MAT0034,Administrativo,0,0
2026-01-15,MAT0035,Operacional,0,0
2026-01-15,MAT0036,Operacional,0,0
2026-01-15,MAT0037,Operacional,0,0
2026-01-15,MAT0038,Logística,0,0
2026-01-15,MAT0039,Transporte,0,0
2026-01-15,MAT0040,Administrativo,72,0
2026-01-15,MAT0041,Logística,0,0
2026-01-15,MAT0042,Logística,0,0
2026-01-15,MAT0043,Administrativo,0,0
2026-01-15,MAT0044,Transporte,115,0
2026-01-15,MAT0045,Logística,0,0
2026-01-15,MAT0046,Operacional,30,1
2026-01-15,MAT0047,Logística,0,0
2026-01-15,MAT0048,Operacional,0,0
2026-01-15,MAT0049,Administrativo,0,0
2026-01-15,MAT0050,Logística,0,0
2026-01-15,MAT0051,Logística,46,0
2026-01-15,MAT0052,Administrativo,0,0
2026-01-15,MAT0053,Logística,0,0
2026-01-15,MAT0054,Transporte,0,0
2026-01-15,MAT0055,Operacional,0,0
2026-01-15,MAT0056,Administrativo,0,0
2026-01-15,MAT0057,Administrativo,0,0
2026-01-15,MAT0058,Administrativo,0,0
2026-01-15,MAT0059,Logística,0,0
2026-01-15,MAT0060,Administrativo,0,0
2026-01-15,MAT0061,Logística,0,0
2026-01-15,MAT0062,Transporte,95,0
2026-01-15,MAT0063,Administrativo,0,0
2026-01-15,MAT0064,Operacional,0,0
2026-01-15,MAT0065,Transporte,0,0
2026-01-15,MAT0066,Administrativo,0,0
2026-01-15,MAT0067,Administrativo,0,0
2026-01-15,MAT0068,Logística,0,0
2026-01-15,MAT0069,Transporte,0,0
2026-01-15,MAT0070,Administrativo,0,0
2026-01-15,MAT0071,Administrativo,0,0
2026-01-15,MAT0072,Administrativo,0,0
2026-01-15,MAT0073,Operacional,0,0
2026-01-15,MAT0074,Administrativo,0,0
2026-01-15,MAT0075,Transporte,0,0
2026-01-15,MAT0076,Logística,0,0
2026-01-15,MAT0077,Logística,0,0
2026-01-15,MAT0078,Administrativo,0,0
2026-01-15,MAT0079,Administrativo,0,0
2026-01-15,MAT0080,Administrativo,0,0
2026-01-15,MAT0081,Logística,0,0
2026-01-15,MAT0082,Operacional,0,0
2026-01-15,MAT0083,Transporte,0,0
2026-01-15,MAT0084,Operacional,132,0
2026-01-15,MAT0085,Administrativo,0,0
2026-01-15,MAT0086,Logística,0,0
2026-01-15,MAT0087,Operacional,93,0
2026-01-15,MAT0088,Operacional,95,0
2026-01-15,MAT0089,Transporte,0,0
2026-01-15,MAT0090,Operacional,0,0
2026-01-15,MAT0091,Transporte,0,0
2026-01-15,MAT0092,Transporte,0,0
2026-01-15,MAT0093,Transporte,0,1
2026-01-15,MAT0094,Transporte,106,0
2026-01-15,MAT0095,Transporte,0,0
2026-01-15,MAT0096,Administrativo,0,0
2026-01-15,MAT0097,Operacional,0,0
2026-01-15,MAT0098,Transporte,0,0
2026-01-15,MAT0099,Logística,0,0
2026-01-15,MAT0100,Administrativo,0,0
2026-01-15,MAT0101,Administrativo,0,0
2026-01-15,MAT0102,Logística,0,0
2026-01-15,MAT0103,Operacional,0,0
2026-01-15,MAT0104,Operacional,0,0
2026-01-15,MAT0105,Operacional,0,0
2026-01-15,MAT0106,Logística,0,0
2026-01-15,MAT0107,Logística,0,0
2026-01-15,MAT0108,Administrativo,107,0
2026-01-15,MAT0109,Operacional,0,0
2026-01-15,MAT0110,Transporte,0,0
2026-01-15,MAT0111,Operacional,0,0
2026-01-15,MAT0112,Administrativo,0,0
2026-01-15,MAT0113,Transporte,0,0
2026-01-15,MAT0114,Administrativo,0,0
2026-01-15,MAT0115,Logística,101,0
2026-01-15,MAT0116,Operacional,0,0
2026-01-15,MAT0117,Operacional,0,0
2026-01-15,MAT0118,Operacional,0,0
2026-01-15,MAT0119,Administrativo,0,0
2026-01-15,MAT0120,Administrativo,0,0
2026-01-15,MAT0121,Administrativo,0,0
2026-01-15,MAT0122,Operacional,108,0
2026-01-15,MAT0123,Transporte,0,0
2026-01-15,MAT0124,Administrativo,0,0
2026-01-15,MAT0125,Logística,0,0
2026-01-15,MAT0126,Administrativo,0,0
2026-01-15,MAT0127,Operacional,58,0
2026-01-15,MAT0128,Operacional,0,0
2026-01-15,MAT0129,Transporte,0,0
2026-01-15,MAT0130,Administrativo,0,0
2026-01-15,MAT0131,Transporte,0,0
2026-01-15,MAT0132,Operacional,0,0
2026-01-15,MAT0133,Administrativo,0,0
2026-01-15,MAT0134,Operacional,0,0
2026-01-15,MAT0135,Transporte,0,0
2026-01-15,MAT0136,Logística,85,0
2026-01-15,MAT0137,Administrativo,0,0
2026-01-15,MAT0138,Administrativo,0,0
2026-01-15,MAT0139,Administrativo,0,0
2026-01-15,MAT0140,Operacional,0,0
2026-01-15,MAT0141,Operacional,0,0
2026-01-15,MAT0142,Logística,0,0
2026-01-15,MAT0143,Operacional,0,0
2026-01-15,MAT0144,Operacional,0,0
2026-01-15,MAT0145,Logística,0,0
2026-01-15,MAT0146,Operacional,0,0
2026-01-15,MAT0147,Operacional,0,0
2026-01-15,MAT0148,Logística,0,0
2026-01-15,MAT0149,Operacional,0,0
2026-01-15,MAT0150,Administrativo,0,0
2026-01-16,MAT0001,Transporte,0,0
2026-01-16,MAT0002,Logística,0,0
2026-01-16,MAT0003,Operacional,112,0
2026-01-16,MAT0004,Administrativo,0,0
2026-01-16,MAT0005,Administrativo,113,0
2026-01-16,MAT0006,Transporte,0,0
2026-01-16,MAT0007,Administrativo,0,0
2026-01-16,MAT0008,Logística,0,0
2026-01-16,MAT0009,Logística,0,0
2026-01-16,MAT0010,Administrativo,0,0
2026-01-16,MAT0011,Operacional,0,0
2026-01-16,MAT0012,Transporte,0,0
2026-01-16,MAT0013,Administrativo,0,0
2026-01-16,MAT0014,Transporte,0,0
2026-01-16,MAT0015,Administrativo,0,0
2026-01-16,MAT0016,Administrativo,0,0
2026-01-16,MAT0017,Transporte,0,0
2026-01-16,MAT0018,Transporte,0,0
2026-01-16,MAT0019,Administrativo,113,0
2026-01-16,MAT0020,Administrativo,0,0
2026-01-16,MAT0021,Transporte,0,0
2026-01-16,MAT0022,Logística,0,0
2026-01-16,MAT0023,Administrativo,0,0
2026-01-16,MAT0024,Transporte,0,0
2026-01-16,MAT0025,Administrativo,0,0
2026-01-16,MAT0026,Operacional,0,0
2026-01-16,MAT0027,Operacional,41,0
2026-01-16,MAT0028,Operacional,0,0
2026-01-16,MAT0029,Administrativo,0,0
2026-01-16,MAT0030,Administrativo,0,0
2026-01-16,MAT0031,Administrativo,0,0
2026-01-16,MAT0032,Logística,0,0
2026-01-16,MAT0033,Transporte,0,0
2026-01-16,MAT0034,Administrativo,0,0
2026-01-16,MAT0035,Operacional,0,0
2026-01-16,MAT0036,Operacional,0,0
2026-01-16,MAT0037,Operacional,84,0
2026-01-16,MAT0038,Logística,61,0
2026-01-16,MAT0039,Transporte,0,0
2026-01-16,MAT0040,Administrativo,0,0
2026-01-16,MAT0041,Logística,0,0
2026-01-16,MAT0042,Logística,0,0
2026-01-16,MAT0043,Administrativo,0,0
2026-01-16,MAT0044,Transporte,0,0
2026-01-16,MAT0045,Logística,0,0
2026-01-16,MAT0046,Operacional,0,0
2026-01-16,MAT0047,Logística,0,0
2026-01-16,MAT0048,Operacional,118,1
2026-01-16,MAT0049,Administrativo,0,0
2026-01-16,MAT0050,Logística,0,0
2026-01-16,MAT0051,Logística,89,0
2026-01-16,MAT0052,Administrativo,0,0
2026-01-16,MAT0053,Logística,0,0
2026-01-16,MAT0054,Transporte,0,0
2026-01-16,MAT0055,Operacional,0,0
2026-01-16,MAT0056,Administrativo,0,0
2026-01-16,MAT0057,Administrativo,0,0
2026-01-16,MAT0058,Administrativo,0,0
2026-01-16,MAT0059,Logística,0,0
2026-01-16,MAT0060,Administrativo,0,0
2026-01-16,MAT0061,Logística,0,0
2026-01-16,MAT0062,Transporte,0,0
2026-01-16,MAT0063,Administrativo,0,0
2026-01-16,MAT0064,Operacional,0,0
2026-01-16,MAT0065,Transporte,0,0
2026-01-16,MAT0066,Administrativo,0,0
2026-01-16,MAT0067,Administrativo,99,0
2026-01-16,MAT0068,Logística,0,0
2026-01-16,MAT0069,Transporte,0,0
2026-01-16,MAT0070,Administrativo,0,0
2026-01-16,MAT0071,Administrativo,0,0
2026-01-16,MAT0072,Administrativo,0,0
2026-01-16,MAT0073,Operacional,0,0
2026-01-16,MAT0074,Administrativo,34,1
2026-01-16,MAT0075,Transporte,53,0
2026-01-16,MAT0076,Logística,0,0
2026-01-16,MAT0077,Logística,0,0
2026-01-16,MAT0078,Administrativo,0,0
2026-01-16,MAT0079,Administrativo,0,0
2026-01-16,MAT0080,Administrativo,0,0
2026-01-16,MAT0081,Logística,0,0
2026-01-16,MAT0082,Operacional,0,0
2026-01-16,MAT0083,Transporte,0,0
2026-01-16,MAT0084,Operacional,93,0
2026-01-16,MAT0085,Administrativo,0,0
2026-01-16,MAT0086,Logística,0,0
2026-01-16,MAT0087,Operacional,56,0
2026-01-16,MAT0088,Operacional,0,0
2026-01-16,MAT0089,Transporte,0,0
2026-01-16,MAT0090,Operacional,0,0
2026-01-16,MAT0091,Transporte,0,0
2026-01-16,MAT0092,Transporte,0,0
2026-01-16,MAT0093,Transporte,0,0
2026-01-16,MAT0094,Transporte,0,0
2026-01-16,MAT0095,Transporte,0,0
2026-01-16,MAT0096,Administrativo,0,0
2026-01-16,MAT0097,Operacional,0,0
2026-01-16,MAT0098,Transporte,0,0
2026-01-16,MAT0099,Logística,0,0
2026-01-16,MAT0100,Administrativo,0,0
2026-01-16,MAT0101,Administrativo,0,0
2026-01-16,MAT0102,Logística,94,0
2026-01-16,MAT0103,Operacional,74,0
2026-01-16,MAT0104,Operacional,0,0
2026-01-16,MAT0105,Operacional,0,0
2026-01-16,MAT0106,Logística,0,0
2026-01-16,MAT0107,Logística,0,0
2026-01-16,MAT0108,Administrativo,0,0
2026-01-16,MAT0109,Operacional,0,0
2026-01-16,MAT0110,Transporte,0,0
2026-01-16,MAT0111,Operacional,0,0
2026-01-16,MAT0112,Administrativo,0,0
